sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
librispeech_5142-33396,33.92,very_long,streaming,1170.37,1080.99,89.39,
librispeech_5142-33396,33.92,very_long,non-streaming,2856.99,2785.68,71.31,
librispeech_4992-41797,34.18,very_long,streaming,1434.84,1344.78,90.06,
librispeech_4992-41797,34.18,very_long,non-streaming,2824.44,2758.32,66.13,
librispeech_672-122797,34.26,very_long,streaming,2011.28,946.93,1064.35,
librispeech_672-122797,34.26,very_long,non-streaming,2755.21,2704.46,50.74,
librispeech_5142-36377,34.31,very_long,streaming,1473.33,1368.50,104.83,
librispeech_5142-36377,34.31,very_long,non-streaming,3238.21,3168.54,69.67,
librispeech_4970-29095,34.38,very_long,streaming,1130.71,1036.90,93.82,
librispeech_4970-29095,34.38,very_long,non-streaming,2707.89,2662.10,45.79,
librispeech_5683-32879,34.60,very_long,streaming,1273.30,1172.92,100.38,
librispeech_5683-32879,34.60,very_long,non-streaming,2877.80,2832.00,45.80,
librispeech_2961-961,35.39,very_long,streaming,2134.78,1007.64,1127.14,
librispeech_2961-961,35.39,very_long,non-streaming,2741.78,2696.33,45.45,
librispeech_3570-5696,36.36,very_long,streaming,1870.65,1784.29,86.36,
librispeech_3570-5696,36.36,very_long,non-streaming,3132.10,3062.94,69.15,
librispeech_5639-40744,38.13,very_long,streaming,2623.27,1242.34,1380.93,
librispeech_5639-40744,38.13,very_long,non-streaming,3247.54,3176.95,70.59,
librispeech_4992-23283,38.41,very_long,streaming,2505.09,1281.01,1224.08,
librispeech_4992-23283,38.41,very_long,non-streaming,2747.22,2681.70,65.51,
librispeech_5105-28241,39.53,very_long,streaming,1574.85,484.90,1089.95,
librispeech_5105-28241,39.53,very_long,non-streaming,3198.76,3130.26,68.50,
librispeech_4992-41806,41.95,very_long,streaming,2273.96,1138.56,1135.40,
librispeech_4992-41806,41.95,very_long,non-streaming,3337.45,3267.57,69.88,
librispeech_4970-29093,42.49,very_long,streaming,1645.91,707.34,938.57,
librispeech_4970-29093,42.49,very_long,non-streaming,3444.78,3377.92,66.86,
librispeech_4077-13751,46.58,very_long,streaming,1843.63,1737.93,105.70,
librispeech_4077-13751,46.58,very_long,non-streaming,3092.73,3024.17,68.56,
librispeech_3570-5694,48.78,very_long,streaming,1256.77,1170.44,86.32,
librispeech_3570-5694,48.78,very_long,non-streaming,3702.29,3631.86,70.43,
librispeech_6829-68771,60.84,extra_long,streaming,1464.72,1377.03,87.69,
librispeech_6829-68771,60.84,extra_long,non-streaming,4541.75,4461.55,80.20,
librispeech_8230-279154,62.33,extra_long,streaming,1316.76,1233.00,83.76,
librispeech_8230-279154,62.33,extra_long,non-streaming,4412.20,4342.41,69.79,
librispeech_7176-92135,62.62,extra_long,streaming,1193.89,1103.83,90.06,
librispeech_7176-92135,62.62,extra_long,non-streaming,5130.51,5042.42,88.09,
librispeech_7729-102255,62.84,extra_long,streaming,1332.52,1210.42,122.10,
librispeech_7729-102255,62.84,extra_long,non-streaming,4575.12,4504.63,70.49,
librispeech_7127-75946,62.98,extra_long,streaming,1011.24,917.64,93.59,
librispeech_7127-75946,62.98,extra_long,non-streaming,5338.30,5250.50,87.80,
librispeech_6930-81414,63.60,extra_long,streaming,1272.19,1128.98,143.22,
librispeech_6930-81414,63.60,extra_long,non-streaming,4350.06,4269.90,80.16,
librispeech_8224-274384,64.86,extra_long,streaming,1255.10,455.56,799.54,
librispeech_8224-274384,64.86,extra_long,non-streaming,4723.70,4653.15,70.54,
librispeech_6930-76324,65.35,extra_long,streaming,1753.62,1662.22,91.41,
librispeech_6930-76324,65.35,extra_long,non-streaming,5316.41,5228.08,88.33,
librispeech_8224-274381,65.96,extra_long,streaming,1670.68,710.29,960.40,
librispeech_8224-274381,65.96,extra_long,non-streaming,4064.12,3994.03,70.08,
librispeech_7021-85628,69.72,extra_long,streaming,1246.20,1162.36,83.84,
librispeech_7021-85628,69.72,extra_long,non-streaming,5377.38,5297.98,79.39,
librispeech_7021-79730,70.08,extra_long,streaming,1499.09,1409.08,90.02,
librispeech_7021-79730,70.08,extra_long,non-streaming,4371.58,4293.25,78.33,
librispeech_7176-88083,72.25,extra_long,streaming,2830.48,1355.87,1474.61,
librispeech_7176-88083,72.25,extra_long,non-streaming,5282.03,5188.09,93.94,
librispeech_6930-75918,72.50,extra_long,streaming,2537.85,1361.48,1176.37,
librispeech_6930-75918,72.50,extra_long,non-streaming,4561.16,4481.37,79.79,
librispeech_7021-79740,75.73,extra_long,streaming,1230.97,1140.09,90.88,
librispeech_7021-79740,75.73,extra_long,non-streaming,4834.81,4746.75,88.07,
librispeech_7127-75947,80.35,extra_long,streaming,1770.13,741.07,1029.06,
librispeech_7127-75947,80.35,extra_long,non-streaming,5197.27,5118.08,79.19,
